driverId,driver_age,driver_momentum,position_qualifying,q1_millis,reached_q1,q2_millis,reached_q2,q3_millis,reached_q3,constructorId,constructor_momentum,round,circuitId,grid,driver_track_affinity,constructor_track_affinity,constructor_dnf_rate,driver_dnf_rate,circuit_dnf_rate
9,21.75770020533881,17.0,6,82437.0,True,81270.0,True,82258.0,True,2,13.833333333333334,15,14,6,17.0,13.833333333333334,0.2857142857142857,0.5,0.1950570342205323
22,34.299794661190965,9.333333333333334,8,82640.0,True,81688.0,True,82787.0,True,11,6.166666666666667,15,14,8,9.333333333333334,6.166666666666667,0.25,0.2142857142857142,0.1950570342205323
21,33.65366187542779,10.0,9,82486.0,True,81722.0,True,83175.0,True,4,8.5,15,14,9,10.0,8.5,0.1071428571428571,0.1428571428571428,0.1950570342205323
15,32.16153319644079,9.333333333333334,11,82093.0,True,81924.0,True,94256.8,False,7,8.333333333333334,15,14,11,9.333333333333334,8.333333333333334,0.3571428571428571,0.3571428571428571,0.1950570342205323
17,30.036960985626283,14.333333333333334,19,83341.0,True,91481.5,False,94256.8,False,3,16.333333333333332,15,14,19,14.333333333333334,16.333333333333332,0.5714285714285714,0.6428571428571429,0.1950570342205323
37,35.54277891854894,8.333333333333334,7,82422.0,True,81878.0,True,82280.0,True,1,10.666666666666666,15,14,7,8.333333333333334,10.666666666666666,0.3928571428571428,0.25,0.1950570342205323
4,25.117043121149894,7.0,10,81747.0,True,81526.0,True,85688.0,True,4,8.5,15,14,10,7.0,8.5,0.1071428571428571,0.0714285714285714,0.1950570342205323
29,24.17248459958932,19.666666666666668,22,86001.0,True,91481.5,False,94256.8,False,8,17.166666666666668,15,14,22,19.666666666666668,17.166666666666668,0.6428571428571429,1.0,0.1950570342205323
23,31.19780971937029,7.333333333333333,13,82622.0,True,82280.0,True,94256.8,False,7,8.333333333333334,15,14,13,7.333333333333333,8.333333333333334,0.3571428571428571,0.3571428571428571,0.1950570342205323
14,35.45790554414784,10.333333333333334,14,82618.0,True,82589.0,True,94256.8,False,9,11.5,15,14,14,10.333333333333334,11.5,0.3928571428571428,0.2857142857142857,0.1950570342205323
26,23.627652292950035,12.0,15,82943.0,True,83165.0,True,94256.8,False,5,13.666666666666666,15,14,15,12.0,13.666666666666666,0.3214285714285714,0.2857142857142857,0.1950570342205323
32,23.589322381930184,12.666666666666666,16,82898.0,True,91481.5,False,94256.8,False,9,11.5,15,14,16,12.666666666666666,11.5,0.3928571428571428,0.5,0.1950570342205323
24,26.094455852156056,15.333333333333334,17,83043.0,True,91481.5,False,94256.8,False,5,13.666666666666666,15,14,17,15.333333333333334,13.666666666666666,0.3214285714285714,0.3571428571428571,0.1950570342205323
27,27.4031485284052,15.666666666666666,18,83116.0,True,91481.5,False,94256.8,False,14,19.0,15,14,18,15.666666666666666,19.0,0.0,0.5,0.1950570342205323
11,29.61533196440794,14.666666666666666,21,84289.0,True,91481.5,False,94256.8,False,8,17.166666666666668,15,14,21,14.666666666666666,17.166666666666668,0.6428571428571429,0.5714285714285714,0.1950570342205323
33,30.130047912388772,17.666666666666668,20,83920.0,True,91481.5,False,94256.8,False,14,19.0,15,14,20,17.666666666666668,19.0,0.0,0.3571428571428571,0.1950570342205323
3,21.204654346338124,18.33333333333333,12,82581.0,True,82203.0,True,94256.8,False,3,16.333333333333332,15,14,12,18.33333333333333,16.333333333333332,0.5714285714285714,0.5,0.1950570342205323
4,25.17453798767967,11.666666666666666,1,104128.0,True,103951.0,True,104360.0,True,4,10.5,16,17,1,11.666666666666666,10.5,0.1333333333333333,0.1333333333333333,0.1950570342205323
21,33.711156741957566,9.333333333333334,2,104378.0,True,104336.0,True,104992.0,True,4,10.5,16,17,2,9.333333333333334,10.5,0.1333333333333333,0.1333333333333333,0.1950570342205323
22,34.35728952772074,6.0,3,107072.0,True,105228.0,True,105503.0,True,11,4.666666666666667,16,17,3,6.0,4.666666666666667,0.2333333333333333,0.2,0.1950570342205323
18,26.699520876112253,3.333333333333333,4,105809.0,True,104662.0,True,105503.0,True,11,4.666666666666667,16,17,4,3.333333333333333,4.666666666666667,0.2333333333333333,0.2666666666666666,0.1950570342205323
30,37.74127310061601,4.0,6,107366.0,True,105660.0,True,105775.0,True,6,4.833333333333333,16,17,6,4.0,4.833333333333333,0.1,0.1333333333333333,0.1950570342205323
37,35.60027378507871,9.0,7,104808.0,True,105095.0,True,105877.0,True,1,10.833333333333334,16,17,7,9.0,10.833333333333334,0.4,0.4,0.1950570342205323
2,29.39356605065024,8.333333333333334,8,106249.0,True,105055.0,True,106053.0,True,2,10.333333333333334,16,17,8,8.333333333333334,10.333333333333334,0.2666666666666666,0.2,0.1950570342205323
14,35.51540041067762,10.666666666666666,12,105931.0,True,105968.0,True,118823.1,False,9,12.166666666666666,16,17,12,10.666666666666666,12.166666666666666,0.3666666666666666,0.2666666666666666,0.1950570342205323
17,30.094455852156056,13.333333333333334,14,108560.0,True,106413.0,True,118823.1,False,3,16.166666666666668,16,17,14,13.333333333333334,16.166666666666668,0.5666666666666667,0.6,0.1950570342205323
11,29.67282683093772,15.333333333333334,21,110326.0,True,118160.9,False,118823.1,False,8,17.833333333333332,16,17,21,15.333333333333334,17.833333333333332,0.6333333333333333,0.5333333333333333,0.1950570342205323
13,25.43463381245722,5.666666666666667,20,107231.0,True,105970.0,True,118823.1,False,6,4.833333333333333,16,17,20,5.666666666666667,4.833333333333333,0.1,0.0666666666666666,0.1950570342205323
9,21.815195071868583,12.333333333333334,9,106049.0,True,105576.0,True,106632.0,True,2,10.333333333333334,16,17,9,12.333333333333334,10.333333333333334,0.2666666666666666,0.3333333333333333,0.1950570342205323
38,25.021218343600275,10.0,10,106387.0,True,105747.0,True,108021.0,True,9,12.166666666666666,16,17,10,10.0,12.166666666666666,0.3666666666666666,0.0,0.1950570342205323
26,23.685147159479808,12.333333333333334,11,106222.0,True,105851.0,True,118823.1,False,5,14.5,16,17,11,12.333333333333334,14.5,0.3,0.2666666666666666,0.1950570342205323
24,26.151950718685832,16.666666666666668,13,105564.0,True,106172.0,True,118823.1,False,5,14.5,16,17,13,16.666666666666668,14.5,0.3,0.3333333333333333,0.1950570342205323
3,21.2621492128679,19.0,15,107535.0,True,107419.0,True,118823.1,False,3,16.166666666666668,16,17,15,19.0,16.166666666666668,0.5666666666666667,0.5333333333333333,0.1950570342205323
27,27.460643394934976,14.333333333333334,22,109542.0,True,118160.9,False,118823.1,False,14,17.5,16,17,22,14.333333333333334,17.5,0.5,0.4666666666666667,0.1950570342205323
29,24.229979466119097,20.33333333333333,19,115560.0,True,118160.9,False,118823.1,False,8,17.833333333333332,16,17,19,20.33333333333333,17.833333333333332,0.6333333333333333,1.0,0.1950570342205323
33,30.187542778918548,16.333333333333332,18,109903.0,True,118160.9,False,118823.1,False,14,17.5,16,17,18,16.333333333333332,17.5,0.5,0.4,0.1950570342205323
8,26.95687885010267,12.666666666666666,5,104909.0,True,105622.0,True,105754.0,True,1,10.833333333333334,16,17,5,12.666666666666666,10.833333333333334,0.4,0.3333333333333333,0.1950570342205323
23,31.255304585900067,9.333333333333334,16,108894.0,True,118160.9,False,118823.1,False,7,9.333333333333334,16,17,16,9.333333333333334,9.333333333333334,0.3333333333333333,0.3333333333333333,0.1950570342205323
15,32.219028062970565,9.333333333333334,17,109098.0,True,118160.9,False,118823.1,False,7,9.333333333333334,16,17,17,9.333333333333334,9.333333333333334,0.3333333333333333,0.3333333333333333,0.1950570342205323
13,25.453798767967147,9.333333333333334,1,90112.0,True,89830.0,True,89599.0,True,6,5.5,17,22,1,9.333333333333334,5.5,0.125,0.125,0.1950570342205323
23,31.274469541409992,13.0,3,90595.0,True,90299.0,True,89989.0,True,7,12.333333333333334,17,22,3,13.0,12.333333333333334,0.375,0.375,0.1950570342205323
15,32.238193018480494,11.666666666666666,4,90420.0,True,90204.0,True,90039.0,True,7,12.333333333333334,17,22,4,11.666666666666666,12.333333333333334,0.375,0.375,0.1950570342205323
4,25.1937029431896,7.666666666666667,5,90976.0,True,90357.0,True,90371.0,True,4,6.0,17,22,5,7.666666666666667,6.0,0.125,0.125,0.1950570342205323
21,33.73032169746749,4.333333333333333,6,91696.0,True,90306.0,True,90599.0,True,4,6.0,17,22,6,4.333333333333333,6.0,0.125,0.125,0.1950570342205323
18,26.718685831622174,4.333333333333333,7,90847.0,True,90268.0,True,90992.0,True,11,5.5,17,22,7,4.333333333333333,5.5,0.21875,0.25,0.1950570342205323
2,29.412731006160165,9.666666666666666,9,91811.0,True,90470.0,True,91513.0,True,2,9.5,17,22,9,9.666666666666666,9.5,0.25,0.1875,0.1950570342205323
8,26.976043805612598,14.666666666666666,11,92080.0,True,90827.0,True,101041.6,False,1,12.333333333333334,17,22,11,14.666666666666666,12.333333333333334,0.40625,0.375,0.1950570342205323
30,37.76043805612594,1.6666666666666667,2,91279.0,True,88954.0,True,89711.0,True,6,5.5,17,22,2,1.6666666666666667,5.5,0.125,0.125,0.1950570342205323
14,35.53456536618754,12.0,17,92252.0,True,103125.0,False,101041.6,False,9,11.666666666666666,17,22,17,12.0,11.666666666666666,0.34375,0.25,0.1950570342205323
22,34.37645448323067,6.666666666666667,8,91972.0,True,90598.0,True,91478.0,True,11,5.5,17,22,8,6.666666666666667,5.5,0.21875,0.1875,0.1950570342205323
3,21.281314168377826,17.0,10,90585.0,True,90321.0,True,91856.0,True,3,13.166666666666666,17,22,10,17.0,13.166666666666666,0.53125,0.5,0.1950570342205323
37,35.619438740588635,10.0,13,91581.0,True,91254.0,True,101041.6,False,1,12.333333333333334,17,22,13,10.0,12.333333333333334,0.40625,0.3333333333333333,0.1950570342205323
24,26.17111567419576,14.666666666666666,15,91741.0,True,91943.0,True,101041.6,False,5,14.0,17,22,15,14.666666666666666,14.0,0.28125,0.3125,0.1950570342205323
9,21.83436002737851,9.333333333333334,12,91204.0,True,91094.0,True,101041.6,False,2,9.5,17,22,12,9.333333333333334,9.5,0.25,0.25,0.1950570342205323
17,30.11362080766598,9.333333333333334,14,91647.0,True,91276.0,True,101041.6,False,3,13.166666666666666,17,22,14,9.333333333333334,13.166666666666666,0.53125,0.5625,0.1950570342205323
26,23.704312114989733,13.333333333333334,19,92867.0,True,103125.0,False,101041.6,False,5,14.0,17,22,19,13.333333333333334,14.0,0.28125,0.25,0.1950570342205323
27,27.479808350444905,16.0,16,92221.0,True,93750.0,True,101041.6,False,14,17.5,17,22,16,16.0,17.5,0.5,0.4375,0.1950570342205323
29,24.249144421629023,18.666666666666668,22,103079.9,False,103125.0,False,101041.6,False,8,18.5,17,22,22,18.666666666666668,18.5,0.625,0.8,0.1950570342205323
33,30.206707734428477,20.0,21,93709.0,True,103125.0,False,101041.6,False,14,17.5,17,22,21,20.0,17.5,0.5,0.4375,0.1950570342205323
11,29.69199178644764,18.33333333333333,20,93666.0,True,103125.0,False,101041.6,False,8,18.5,17,22,20,18.33333333333333,18.5,0.625,0.5625,0.1950570342205323
38,25.0403832991102,12.0,18,92402.0,True,103125.0,False,101041.6,False,9,11.666666666666666,17,22,18,12.0,11.666666666666666,0.34375,0.0,0.1950570342205323
18,26.757015742642025,4.333333333333333,14,72085.0,True,71742.0,True,79344.1,False,11,6.166666666666667,18,18,14,4.333333333333333,6.166666666666667,0.2058823529411764,0.2352941176470588,0.1950570342205323
2,29.45106091718001,7.666666666666667,8,72307.0,True,71648.0,True,71882.0,True,2,8.0,18,18,8,7.666666666666667,8.0,0.2352941176470588,0.1764705882352941,0.1950570342205323
37,35.657768651608485,12.0,12,71825.0,True,71658.0,True,79344.1,False,1,10.666666666666666,18,18,12,12.0,10.666666666666666,0.3823529411764705,0.2857142857142857,0.1950570342205323
30,37.79876796714579,7.333333333333333,10,71565.0,True,70313.0,True,79344.1,False,6,8.5,18,18,10,7.333333333333333,8.5,0.1470588235294117,0.1764705882352941,0.1950570342205323
21,33.76865160848734,3.333333333333333,6,72042.0,True,71461.0,True,71629.0,True,4,5.333333333333333,18,18,6,3.333333333333333,5.333333333333333,0.1176470588235294,0.1176470588235294,0.1950570342205323
9,21.87268993839836,8.333333333333334,9,72040.0,True,71589.0,True,72131.0,True,2,8.0,18,18,9,8.333333333333334,8.0,0.2352941176470588,0.2,0.1950570342205323
4,25.232032854209447,7.333333333333333,4,71791.0,True,71148.0,True,71567.0,True,4,5.333333333333333,18,18,4,7.333333333333333,5.333333333333333,0.1176470588235294,0.1176470588235294,0.1950570342205323
22,34.41478439425051,8.0,5,72017.0,True,71578.0,True,71619.0,True,11,6.166666666666667,18,18,5,8.0,6.166666666666667,0.2058823529411764,0.1764705882352941,0.1950570342205323
8,27.014373716632445,9.333333333333334,2,72035.0,True,71386.0,True,71299.0,True,1,10.666666666666666,18,18,2,9.333333333333334,10.666666666666666,0.3823529411764705,0.3529411764705882,0.1950570342205323
13,25.492128678986997,9.666666666666666,1,70643.0,True,70775.0,True,70680.0,True,6,8.5,18,18,1,9.666666666666666,8.5,0.1470588235294117,0.1176470588235294,0.1950570342205323
38,25.078713210130047,12.5,15,72530.0,True,72591.0,True,79344.1,False,9,13.0,18,18,22,12.5,13.0,0.3529411764705882,0.0,0.1950570342205323
14,35.572895277207394,14.0,19,73249.0,True,80147.1,False,79344.1,False,9,13.0,18,18,18,14.0,13.0,0.3529411764705882,0.2941176470588235,0.1950570342205323
3,21.319644079397676,14.333333333333334,13,71974.0,True,71679.0,True,79344.1,False,3,13.333333333333334,18,18,13,14.333333333333334,13.333333333333334,0.5294117647058824,0.4705882352941176,0.1950570342205323
17,30.151950718685832,12.333333333333334,11,71973.0,True,71650.0,True,79344.1,False,3,13.333333333333334,18,18,11,12.333333333333334,13.333333333333334,0.5294117647058824,0.5882352941176471,0.1950570342205323
11,29.730321697467488,17.666666666666668,20,73269.0,True,80147.1,False,79344.1,False,8,17.833333333333332,18,18,19,17.666666666666668,17.833333333333332,0.5882352941176471,0.5294117647058824,0.1950570342205323
27,27.51813826146475,18.0,18,73138.0,True,80147.1,False,79344.1,False,14,18.0,18,18,17,18.0,18.0,0.5,0.4705882352941176,0.1950570342205323
15,32.276522929500345,10.666666666666666,3,71885.0,True,71343.0,True,71328.0,True,7,11.833333333333334,18,18,3,10.666666666666666,11.833333333333334,0.3529411764705882,0.3529411764705882,0.1950570342205323
23,31.312799452429843,13.0,7,71713.0,True,71550.0,True,71695.0,True,7,11.833333333333334,18,18,7,13.0,11.833333333333334,0.3529411764705882,0.3529411764705882,0.1950570342205323
29,24.28747433264887,18.0,21,73357.0,True,80147.1,False,79344.1,False,8,17.833333333333332,18,18,20,18.0,17.833333333333332,0.5882352941176471,0.6666666666666666,0.1950570342205323
33,30.245037645448324,18.0,22,80692.7,False,80147.1,False,79344.1,False,14,18.0,18,18,21,18.0,18.0,0.5,0.4117647058823529,0.1950570342205323
24,26.209445585215605,12.666666666666666,16,72855.0,True,72861.0,True,79344.1,False,5,13.833333333333334,18,18,15,12.666666666666666,13.833333333333334,0.2941176470588235,0.2941176470588235,0.1950570342205323
26,23.742642026009584,15.0,17,72856.0,True,80147.1,False,79344.1,False,5,13.833333333333334,18,18,16,15.0,13.833333333333334,0.2941176470588235,0.2941176470588235,0.1950570342205323
808,25.51129363449692,17.0,17,116167.0,True,116619.0,True,127939.9,False,4,15.166666666666666,1,3,17,17.0,10.875,0.2,0.0,0.1744186046511628
811,26.412046543463383,23.0,23,123204.0,True,128280.9,False,127939.9,False,164,23.5,1,3,23,23.0,23.5,0.0,0.0,0.1744186046511628
810,25.587953456536617,22.0,22,120587.0,True,128280.9,False,127939.9,False,166,20.5,1,3,22,22.0,20.5,0.0,0.0,0.1744186046511628
67,21.36618754277892,11.333333333333334,15,116189.0,True,116265.0,True,127939.9,False,5,14.333333333333334,1,3,15,17.0,16.625,0.3857142857142857,0.3529411764705882,0.1744186046511628
807,22.56810403832991,13.0,13,116375.0,True,115857.0,True,127939.9,False,3,12.166666666666666,1,3,13,13.0,10.625,0.2714285714285714,0.0,0.1744186046511628
5,28.399726214921287,10.333333333333334,21,120313.0,True,128280.9,False,127939.9,False,205,20.5,1,3,21,8.666666666666666,20.5,0.0,0.2115384615384615,0.1744186046511628
10,27.98904859685147,11.0,19,119728.0,True,128280.9,False,127939.9,False,166,20.5,1,3,19,8.0,20.5,0.0,0.1515151515151515,0.1744186046511628
37,39.04996577686516,8.0,14,116428.0,True,116237.0,True,127939.9,False,15,15.0,1,3,14,8.0,15.0,0.0,0.25,0.1744186046511628
155,23.498973305954827,8.0,16,116541.0,True,116270.0,True,127939.9,False,15,15.0,1,3,16,8.0,15.0,0.0,0.0,0.1744186046511628
15,35.66872005475702,9.333333333333334,20,119852.0,True,128280.9,False,127939.9,False,205,20.5,1,3,20,8.0,20.5,0.0,0.2571428571428571,0.1744186046511628
18,30.1492128678987,5.333333333333333,8,115715.0,True,115168.0,True,115672.0,True,1,9.333333333333334,1,3,8,11.75,6.125,0.2071428571428571,0.2285714285714285,0.1744186046511628
30,41.19096509240247,8.333333333333334,7,115593.0,True,115105.0,True,115524.0,True,131,6.0,1,3,7,2.0,6.0,0.0,0.1666666666666666,0.1744186046511628
17,33.544147843942504,6.666666666666667,6,115298.0,True,114318.0,True,115284.0,True,9,4.333333333333333,1,3,6,10.25,11.375,0.3,0.3285714285714285,0.1744186046511628
3,24.711841204654345,10.0,5,115463.0,True,114682.0,True,115241.0,True,131,6.0,1,3,5,8.5,6.0,0.0,0.2285714285714285,0.1744186046511628
1,25.180013689253936,8.333333333333334,4,115341.0,True,114707.0,True,115217.0,True,1,9.333333333333334,1,3,4,6.333333333333333,6.125,0.2071428571428571,0.1153846153846153,0.1744186046511628
4,28.62422997946612,14.666666666666666,3,114612.0,True,114172.0,True,114608.0,True,6,10.166666666666666,1,3,3,6.0,4.75,0.1642857142857142,0.1285714285714285,0.1744186046511628
20,22.69678302532512,2.0,1,115029.0,True,113883.0,True,114101.0,True,9,4.333333333333333,1,3,1,12.0,11.375,0.3,0.3255813953488372,0.1744186046511628
13,28.88432580424367,9.0,2,115313.0,True,114331.0,True,114242.0,True,6,10.166666666666666,1,3,2,6.25,4.75,0.1642857142857142,0.1587301587301587,0.1744186046511628
9,25.26488706365503,7.0,9,115511.0,True,114963.0,True,115885.0,True,4,15.166666666666666,1,3,9,9.0,10.875,0.2,0.175438596491228,0.1744186046511628
16,27.17043121149897,16.0,10,115213.0,True,114996.0,True,116309.0,True,10,14.833333333333334,1,3,10,16.666666666666668,15.5,0.3714285714285714,0.4615384615384615,0.1744186046511628
153,19.97535934291581,17.333333333333332,18,117071.0,True,128280.9,False,127939.9,False,5,14.333333333333334,1,3,18,17.333333333333332,16.625,0.3857142857142857,0.625,0.1744186046511628
812,26.1492128678987,24.0,24,124904.0,True,128280.9,False,127939.9,False,164,23.5,1,3,24,24.0,23.5,0.0,0.0,0.1744186046511628
24,29.60164271047228,13.666666666666666,12,115628.0,True,115623.0,True,127939.9,False,10,14.833333333333334,1,3,12,15.5,15.5,0.3714285714285714,0.375,0.1744186046511628
22,37.80698151950719,6.333333333333333,11,115969.0,True,115330.0,True,127939.9,False,3,12.166666666666666,1,3,11,11.0,10.625,0.2714285714285714,0.1571428571428571,0.1744186046511628
17,33.582477754962355,3.6666666666666665,2,85286.0,True,84276.0,True,84035.0,True,9,3.333333333333333,2,1,2,15.0,14.375,0.2957746478873239,0.323943661971831,0.4418604651162791
4,28.66255989048597,11.666666666666666,3,85082.0,True,84335.0,True,84111.0,True,6,8.0,2,1,3,3.0,12.25,0.1619718309859155,0.1267605633802817,0.4418604651162791
18,30.187542778918548,5.0,4,84897.0,True,84531.0,True,84675.0,True,1,8.666666666666666,2,1,4,11.0,8.25,0.204225352112676,0.2253521126760563,0.4418604651162791
13,28.92265571526352,8.333333333333334,5,85548.0,True,85010.0,True,84837.0,True,6,8.0,2,1,5,14.25,12.25,0.1619718309859155,0.15625,0.4418604651162791
3,24.750171115674195,10.0,6,84788.0,True,84788.0,True,84884.0,True,131,5.5,2,1,6,9.25,5.5,0.0,0.2253521126760563,0.4418604651162791
30,41.22929500342232,10.0,7,85351.0,True,84871.0,True,84927.0,True,131,5.5,2,1,7,17.0,5.5,0.0,0.1578947368421052,0.4418604651162791
22,37.84531143052703,7.333333333333333,8,85702.0,True,85085.0,True,85217.0,True,3,12.833333333333334,2,1,8,10.5,12.125,0.2676056338028169,0.1549295774647887,0.4418604651162791
9,25.30321697467488,7.666666666666667,9,85588.0,True,85122.0,True,85372.0,True,4,16.166666666666668,2,1,9,14.333333333333334,7.375,0.204225352112676,0.1724137931034483,0.4418604651162791
20,22.73511293634497,3.0,1,84774.0,True,84096.0,True,83919.0,True,9,3.333333333333333,2,1,1,16.5,14.375,0.2957746478873239,0.3181818181818182,0.4418604651162791
10,28.02737850787132,14.0,21,89592.0,True,94697.9,False,94639.6,False,166,21.5,2,1,23,7.0,21.5,1.0,0.1764705882352941,0.4418604651162791
808,25.54962354551677,21.0,18,86471.0,True,94697.9,False,94639.6,False,4,16.166666666666668,2,1,18,21.0,7.375,0.204225352112676,1.0,0.4418604651162791
812,26.187542778918548,24.0,24,90613.0,True,94697.9,False,94639.6,False,164,21.5,2,1,22,24.0,21.5,1.0,1.0,0.4418604651162791
5,28.438056125941134,11.666666666666666,19,88797.0,True,94697.9,False,94639.6,False,205,16.0,2,1,19,11.333333333333334,16.0,0.5,0.2075471698113207,0.4418604651162791
811,26.45037645448323,19.0,23,90526.0,True,94697.9,False,94639.6,False,164,21.5,2,1,21,19.0,21.5,1.0,1.0,0.4418604651162791
810,25.626283367556468,23.0,22,90185.0,True,94697.9,False,94639.6,False,166,21.5,2,1,24,23.0,21.5,1.0,1.0,0.4418604651162791
15,35.70704996577687,14.333333333333334,20,89111.0,True,94697.9,False,94639.6,False,205,16.0,2,1,20,11.75,16.0,0.5,0.2676056338028169,0.4418604651162791
1,25.218343600273784,8.333333333333334,11,85046.0,True,85184.0,True,94639.6,False,1,8.666666666666666,2,1,11,8.0,8.25,0.204225352112676,0.1132075471698113,0.4418604651162791
24,29.639972621492127,12.0,13,86170.0,True,85743.0,True,94639.6,False,10,13.833333333333334,2,1,13,15.0,14.25,0.3611111111111111,0.3658536585365853,0.4418604651162791
37,39.08829568788501,12.333333333333334,14,86089.0,True,85747.0,True,94639.6,False,15,20.0,2,1,14,12.333333333333334,20.0,1.0,0.3333333333333333,0.4418604651162791
153,20.01368925393566,15.666666666666666,17,86095.0,True,86089.0,True,94639.6,False,5,13.0,2,1,17,15.666666666666666,12.75,0.3873239436619718,0.5555555555555556,0.4418604651162791
67,21.404517453798768,10.333333333333334,12,86061.0,True,85638.0,True,94639.6,False,5,13.0,2,1,12,7.0,12.75,0.3873239436619718,0.3888888888888889,0.4418604651162791
807,22.60643394934976,14.0,15,85866.0,True,85748.0,True,94639.6,False,3,12.833333333333334,2,1,15,14.0,12.125,0.2676056338028169,0.0,0.4418604651162791
155,23.537303216974674,12.666666666666666,16,86251.0,True,85777.0,True,94639.6,False,15,20.0,2,1,16,12.666666666666666,20.0,1.0,0.3333333333333333,0.4418604651162791
16,27.208761122518823,15.666666666666666,10,85504.0,True,85046.0,True,86036.0,True,10,13.833333333333334,2,1,10,14.0,14.25,0.3611111111111111,0.4528301886792453,0.4418604651162791
22,37.86447638603696,7.333333333333333,7,110301.0,True,108371.0,True,111511.0,True,3,12.666666666666666,3,2,7,9.75,14.875,0.2708333333333333,0.1527777777777778,0.2558139534883721
808,25.56878850102669,20.0,11,107952.0,True,108760.0,True,123479.4,False,4,14.166666666666666,3,2,11,20.0,7.5,0.2083333333333333,1.0,0.2558139534883721
4,28.68172484599589,6.333333333333333,19,113044.0,True,123772.0,False,123479.4,False,6,6.333333333333333,3,2,19,5.5,7.75,0.1597222222222222,0.125,0.2558139534883721
37,39.10746064339494,12.666666666666666,12,107153.0,True,108771.0,True,123479.4,False,15,18.75,3,2,12,12.666666666666666,18.75,0.75,0.3,0.2558139534883721
155,23.5564681724846,17.0,9,108467.0,True,107792.0,True,111767.0,True,15,18.75,3,2,9,17.0,18.75,0.75,0.5,0.2558139534883721
30,41.24845995893224,6.666666666666667,8,112239.0,True,108400.0,True,111717.0,True,131,6.5,3,2,8,6.0,6.5,0.0,0.15,0.2558139534883721
10,28.046543463381244,18.33333333333333,16,112398.0,True,112520.0,True,123479.4,False,166,18.5,3,2,16,12.0,18.5,1.0,0.2,0.2558139534883721
15,35.72621492128679,16.0,18,112884.0,True,123772.0,False,123479.4,False,205,17.25,3,2,18,6.0,17.25,0.5,0.2777777777777778,0.2558139534883721
811,26.469541409993155,19.5,23,117269.0,True,123772.0,False,123479.4,False,164,19.25,3,2,23,19.5,19.25,0.75,1.0,0.2558139534883721
810,25.645448323066397,19.5,24,119977.0,True,123772.0,False,123479.4,False,166,18.5,3,2,24,19.5,18.5,1.0,1.0,0.2558139534883721
812,26.206707734428477,19.0,22,116299.0,True,123772.0,False,123479.4,False,164,19.25,3,2,22,19.0,19.25,0.75,0.5,0.2558139534883721
5,28.45722108145106,13.0,15,112875.0,True,112270.0,True,123479.4,False,205,17.25,3,2,15,10.333333333333334,17.25,0.5,0.2037037037037037,0.2558139534883721
24,29.659137577002053,10.333333333333334,10,109922.0,True,108238.0,True,112254.0,True,10,13.0,3,2,10,14.0,16.75,0.3648648648648648,0.3571428571428571,0.2558139534883721
13,28.94182067077344,8.333333333333334,21,113283.0,True,123772.0,False,123479.4,False,6,6.333333333333333,3,2,21,9.5,7.75,0.1597222222222222,0.1538461538461538,0.2558139534883721
18,30.206707734428477,3.6666666666666665,17,112211.0,True,123772.0,False,123479.4,False,1,7.833333333333333,3,2,17,6.5,8.0,0.2013888888888889,0.2222222222222222,0.2558139534883721
1,25.23750855578371,9.333333333333334,20,113050.0,True,123772.0,False,123479.4,False,1,7.833333333333333,3,2,20,4.666666666666667,8.0,0.2013888888888889,0.1111111111111111,0.2558139534883721
153,20.032854209445585,14.666666666666666,14,108655.0,True,109464.0,True,123479.4,False,5,14.833333333333334,3,2,14,14.666666666666666,15.5,0.3888888888888889,0.5,0.2558139534883721
67,21.423682409308693,15.0,13,108945.0,True,109207.0,True,123479.4,False,5,14.833333333333334,3,2,13,16.0,15.5,0.3888888888888889,0.4210526315789473,0.2558139534883721
9,25.322381930184804,7.666666666666667,6,106283.0,True,106951.0,True,111051.0,True,4,14.166666666666666,3,2,6,13.0,7.5,0.2083333333333333,0.1694915254237288,0.2558139534883721
807,22.62559890485969,18.0,5,109664.0,True,107346.0,True,111001.0,True,3,12.666666666666666,3,2,5,18.0,14.875,0.2708333333333333,0.5,0.2558139534883721
16,27.227926078028748,15.666666666666666,4,109479.0,True,107085.0,True,110914.0,True,10,13.0,3,2,4,19.666666666666668,16.75,0.3648648648648648,0.4629629629629629,0.2558139534883721
20,22.75427789185489,7.333333333333333,3,107632.0,True,106828.0,True,110789.0,True,9,6.833333333333333,3,2,3,16.5,13.125,0.2986111111111111,0.3333333333333333,0.2558139534883721
3,24.76933607118412,6.333333333333333,2,112560.0,True,107417.0,True,110673.0,True,131,6.5,3,2,2,15.5,6.5,0.0,0.2222222222222222,0.2558139534883721
17,33.60164271047228,6.333333333333333,1,111886.0,True,108210.0,True,109327.0,True,9,6.833333333333333,3,2,1,10.5,13.125,0.2986111111111111,0.3194444444444444,0.2558139534883721
812,26.245037645448324,17.666666666666668,24,100578.0,True,106722.0,False,105559.3,False,164,18.0,4,17,24,17.666666666666668,18.0,0.5,0.3333333333333333,0.2142857142857142
811,26.50787132101301,18.33333333333333,23,100469.0,True,106722.0,False,105559.3,False,164,18.0,4,17,23,18.33333333333333,18.0,0.5,0.6666666666666666,0.2142857142857142
5,28.49555099247091,15.333333333333334,21,99520.0,True,106722.0,False,105559.3,False,205,17.333333333333332,4,17,21,10.666666666666666,17.333333333333332,0.3333333333333333,0.2,0.2142857142857142
